the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,boro,bin,bbl,latitude,longitude,xcoord,ycoord,cd,nta2010,nta2020,council,ct2010,ct2020,borocode,schooldist,policeprct,datasource,uid
0101000020E61000002D65B903877B52C0B2A25F7566554440,0101000020110F0000D518E8B4F9645FC1662DEDD90BEF5241,CONGREGATION OHR MENACHEM,1717,PRESIDENT STREET,1717 PRESIDENT STREET,BROOKLYN,11213,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Congregation Ohr Menachem,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3037814,3014030070,40.6671975355,-73.9301170546,1003636.73303,182362.18323,309,BK61,BK0901,41,034900,034902,3,17,71,nysed_activeinstitutions,012be8753b02338616d48076f7bab4f6
0101000020E6100000E1943409147B52C00B5554E72A624440,0101000020110F0000E61B6A6736645FC1519289445AFD5241,P.S. 234,30-15,29 STREET,30-15 29 STREET,ASTORIA,11102,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,524,seats,QUEENS,4007619,4005920015,40.7669425848,-73.9230993233,1005551.66946,218703.973904,401,QN71,QN0103,22,007300,007300,4,30,114,doe_lcgms,0141e976865344622cc98f5274b4a1d5
0101000020E6100000D3410993867C52C0C9AFC5E1AA4F4440,0101000020110F00004A46FCCCAB665FC119CA9228A1E85241,YAD YISROEL,2555,NOSTRAND AVENUE,2555 NOSTRAND AVENUE,BROOKLYN,11210,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Yad Yisroel,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3208645,3076300010,40.622410643,-73.9457151907,999319.65383,166042.030227,318,BK43,BK1403,45,074800,074800,3,22,63,nysed_activeinstitutions,0150821fd97210208f59ef10056957d2
0101000020E610000043D1A92ADD8052C0D03551BF1F4E4440,0101000020110F00008BE3E4400A6E5FC1D10E3710E7E65241,P.S. 229 DYKER,1400,BENSON AVENUE,1400 BENSON AVENUE,BROOKLYN,11228,K-8 SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,891,seats,BROOKLYN,3167212,3063910024,40.6103520878,-74.0135003857,980501.568185,161644.401874,311,BK27,BK1102,43,017000,017000,3,20,62,doe_lcgms,0151313fd509f90ca1529e707fa72757
0101000020E61000009FC9C9F30C6F52C08FB04C798A534440,0101000020110F000012E14045C84F5FC1251420F3F6EC5241,P.S. 195 WILLIAM HABERLE,253-50,149 AVENUE,253-50 149 AVENUE,ROSEDALE,11422,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,527,seats,QUEENS,4290116,4136550001,40.6526716396,-73.7351669039,1057735.15927,177173.344221,413,QN05,QN1307,31,066400,066403,4,29,105,doe_lcgms,015387aab15318a740ba55eb85c68f20
0101000020E6100000501ECFEF5E7F52C07020DE39FB614440,0101000020110F0000F4195FFF806B5FC14947C0CD24FD5241,SACRED HEART OF JESUS SCHOOL,456,WEST 52 STREET,456 WEST 52 STREET,NEW YORK,10019,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Sacred Heart Of Jesus School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1077357,1010610054,40.7654875785,-73.9901709261,986972.736572,218164.669496,104,MN15,MN0402,3,013300,013300,1,02,18,nysed_activeinstitutions,016a2f4aaddaddab12522e2e73402e78
0101000020E61000003FCFB804A57C52C09B6FA5A748654440,0101000020110F0000914F5883DF665FC1F81A2803D9005341,THE LEXINGTON ACADEMY,131,EAST 104 STREET,131 EAST 104 STREET,NEW YORK,10029,K-8 SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,641,seats,MANHATTAN,1081340,1016320011,40.7912880242,-73.947573361,998766.995499,227568.833982,111,MN33,MN1101,8,016600,016600,1,04,23,doe_lcgms,016a8a0c280421941d42890bd70030ba
0101000020E61000007BF5867F637952C0A0B66FB85A604440,0101000020110F000078D9E9B157615FC1867C63CC51FB5241,THE HECTOR FIGUEROA SCHOOL,69-01,34 AVENUE,69-01 34 AVENUE,WOODSIDE,11377,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,404,seats,QUEENS,4620027,4012420032,40.7527768374,-73.896699301,1012870.62145,213550.45386,403,QN28,QN0301,25,029100,029100,4,30,115,doe_lcgms,0173a50844261d06259328d398bebe5d
0101000020E61000002E04C162C27852C012021DAB34684440,0101000020110F00007C09840746605FC1CCB0204520045341,P.S. 048 JOSEPH R. DRAKE,1290,SPOFFORD AVENUE,1290 SPOFFORD AVENUE,BRONX,10474,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,705,seats,BRONX,2006680,2027660001,40.8141155933,-73.8868657816,1015566.24444,235901.597948,202,BX27,BX0201,17,009300,009301,2,08,41,doe_lcgms,018ed37c6fef43eab07d8f757beb8276
0101000020E6100000887BF0412D7052C03205D18B545A4440,0101000020110F0000BE9C6DFCB1515FC13201046B91F45241,I.S. 192 THE LINDEN,109-89,204 STREET,109-89 204 STREET,SAINT ALBANS,11412,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,561,seats,QUEENS,4234318,4109440301,40.7057134084,-73.7527636705,1052797.92807,196483.639932,412,QN07,QN1206,27,050800,050800,4,29,113,doe_lcgms,01ada2ec41de27c3596298fcbe6b9ee7
0101000020E6100000FDC5304D2C7352C07E88192FA85A4440,0101000020110F0000BA832BE3C8565FC1F577871FEFF45241,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,162-02,HILLSIDE AVENUE,162-02 HILLSIDE AVENUE,JAMAICA,11432,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,247,seats,QUEENS,4209031,4097680022,40.708265831,-73.7995803329,1039815.59253,197380.394786,412,QN61,QN1201,24,044602,044602,4,28,103,doe_lcgms,01d19111fee5e8270fead197f2ae0cb2
0101000020E6100000A98EDF72887C52C0C4769720AB4F4440,0101000020110F0000077D09FCAE665FC17076DD6EA1E85241,STEP-SPECIAL TORAH EDUC PROG,,,2555 NOSTRAND AVE-4TH FL,BROOKLYN,11210,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Step-Special Torah Education Program,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3208644,3076300010,40.622418132,-73.945829593,999287.893661,166044.739001,318,BK43,BK1403,45,074800,074800,3,22,63,nysed_activeinstitutions,01e4d50a774c5a841964cc104ec4b1e0
0101000020E6100000844B92FF247752C0DE0634C805704440,0101000020110F0000EBA465D9875D5FC16F1878E7E60C5341,HIGH SCHOOL FOR CONTEMPORARY ARTS,800,EAST GUN HILL ROAD,800 EAST GUN HILL ROAD,BRONX,10467,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,596,seats,BRONX,2057045,2046330040,40.8751847465,-73.8616346105,1022515.23688,258161.389592,212,BX44,BX1201,12,037200,037200,2,11,47,doe_lcgms,022530fd52bb48480d7ca81e8011bc73
0101000020E61000008963ADE4327F52C09F9B23278C584440,0101000020110F000039F46C2F366B5FC1D286262792F25241,ACHIEVEMENT UNLOCKED,,,408 JAY ST-2ND FL,BROOKLYN,11201,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Achievement Unlocked,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3000371,3001500001,40.69178538,-73.98748272,987721.229412,191312.758158,302,BK38,BK0202,33,001100,001100,3,13,84,nysed_activeinstitutions,0238fddf7357664d09aac2e1f739fcfb
0101000020E6100000E7595FB8857C52C00FC564AF90694440,0101000020110F0000182B9059AA665FC12A7441D6A6055341,NEIGHBORHOOD CHARTER-HARLEM 2,421,WEST 145 STREET,421 WEST 145 STREET,NEW YORK,10031,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1085780,1020600018,40.8247362205,-73.9456630689,999288.398236,239755.517229,109,MN04,MN0903,9,023100,023100,1,06,30,nysed_activeinstitutions,023a4ff2cb5ede3bc6ade1243a62122b
0101000020E6100000DB1168749F6F52C06B0B76B4C74C4440,0101000020110F00007A239F1EC1505FC110E88E3266E55241,P.S. 197 THE OCEAN SCHOOL,825,HICKSVILLE ROAD,825 HICKSVILLE ROAD,FAR ROCKAWAY,11691,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,562,seats,QUEENS,4298856,4155970001,40.599852754,-73.7441087011,1055310.23518,157922.726374,414,QN15,QN1401,31,101002,101002,4,27,101,doe_lcgms,0241f09da8b85624a24a8f9abe765af3
0101000020E6100000B72C2840217D52C00EE5C694614D4440,0101000020110F000078FFAD88B2675FC1AB472E5312E65241,J.H.S. 234 ARTHUR W. CUNNINGHAM,1875,EAST 17 STREET,1875 EAST 17 STREET,BROOKLYN,11229,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,1635,seats,BROOKLYN,3184057,3068210244,40.6045486782,-73.9551558821,996702.216423,159532.968025,315,BK44,BK1502,48,055800,055800,3,22,61,doe_lcgms,025de9de098e8b7cc2e145655850a565
0101000020E61000007D65F17E717052C0AC32E167CF574440,0101000020110F0000CFE249E525525FC171CB7FBEBEF15241,P.S. 015 JACKIE ROBINSON,121-15,LUCAS STREET,121-15 LUCAS STREET,SPRINGFIELD GARDENS,11413,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,311,seats,QUEENS,4273142,4126720001,40.6860252817,-73.7569286053,1051663.07903,189307.469481,412,QN08,QN1205,27,037600,037600,4,29,113,doe_lcgms,02820c6c7c8dd79f531d43e6b3e4a290
0101000020E6100000C39CBF1AD97152C0DC8472CE68584440,0101000020110F00000AD521BA88545FC15ECBAE8F6AF25241,ALLEN CHRISTIAN SCHOOL,114-32,MERRICK BOULEVARD,114-32 MERRICK BOULEVARD,JAMAICA,11434,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Allen Christian School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4438917,4123340300,40.6907066989,-73.7788773812,1045571.54456,190996.912342,412,QN01,QN1202,27,026600,026600,4,28,113,nysed_activeinstitutions,029bdf5975a5d857ade3fd80221427de
0101000020E61000004294DCC1D57952C094C3196F956C4440,0101000020110F00006BCA8CC619625FC12B75194A0A095341,P.S. 028 MOUNT HOPE,1861,ANTHONY AVENUE,1861 ANTHONY AVENUE,BRONX,10457,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,696,seats,BRONX,2007603,2028040031,40.8483186498,-73.9036731325,1010900.16553,248357.461257,205,BX41,BX0502,15,023302,023302,2,09,46,doe_lcgms,02ab3ef41f2630fd8204bb0489df43eb
0101000020E610000088E0B761B87952C003F903D2AA684440,0101000020110F00001168D4E0E7615FC1F8A15DDCA4045341,P.S. 130 ABRAM STEVENS HEWITT,750,PROSPECT AVENUE,750 PROSPECT AVENUE,BRONX,10455,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,465,seats,BRONX,2005168,2026880001,40.8177213049,-73.9018801877,1011408.69526,237210.275787,202,BX33,BX0202,17,008500,008500,2,08,41,doe_lcgms,02ac94813b93484de821cb2a7b3e0bae
0101000020E61000002699152C047E52C080793B00714E4440,0101000020110F0000D404AAFB33695FC1569396F741E75241,YESHIVA OF BROOKLYN,1470,OCEAN PARKWAY,1470 OCEAN PARKWAY,BROOKLYN,11230,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Yeshiva Of Brooklyn,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3173777,3065870039,40.6128317524,-73.9690060824,992855.255613,162549.041766,312,BK46,BK1204,44,044000,044000,3,21,66,nysed_activeinstitutions,02dc5f8e1b1e3172d2a74ba563f95b71
0101000020E61000002DC28FC1EF7A52C06C9726F534674440,0101000020110F0000F3B46AC7F8635FC11B6DAC5501035341,MOTT HAVEN ACADEMY CHARTER SCHOOL,170,BROWN PLACE,170 BROWN PLACE,BRONX,10454,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BRONX,2000023,2022630001,40.8063119162,-73.9208849784,1006152.0934,233048.108572,201,BX39,BX0101,8,002500,002500,2,07,40,nysed_activeinstitutions,02e69f574a2ff660a06f8b06144c287d
0101000020E6100000AD3A3694B67952C0089143C967684440,0101000020110F00008022EAD0E4615FC10C2940A259045341,GIRLS PREP CHARTER SCHOOL-BRONX,,,681 KELLY ST-RM 205,BRONX,10455,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BRONX,2005133,2026860020,40.8156755833,-73.9017701561,1011439.98683,236464.980473,202,BX33,BX0202,17,008300,008300,2,08,41,nysed_activeinstitutions,02fbee4dd3218b47628ad0adeff91d41
0101000020E610000023536B8B147F52C0C6E29FA62F634440,0101000020110F0000D6188FA2026B5FC13DD873AE7EFE5241,THE MAXINE GREENE HS FOR IMAGINATIVE INQUIRY,122,AMSTERDAM AVENUE,122 AMSTERDAM AVENUE,NEW YORK,10023,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,206,seats,MANHATTAN,1030343,1011570025,40.774899959,-73.9856303892,988229.941115,221594.086781,107,MN14,MN0701,6,015100,015101,1,03,20,doe_lcgms,030942947c1a8d0896053085f2c9796f
0101000020E610000059AD801ED38052C09E3674924B5A4440,0101000020110F0000B4FFD12FF96D5FC154DB2D5D87F45241,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,26,BROADWAY,26 BROADWAY,NEW YORK,10004,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,355,seats,MANHATTAN,1000811,1000220013,40.705439532,-74.012887141,980676.934452,196287.385733,101,MN25,MN0101,1,000900,000900,1,02,1,doe_lcgms,0341e15e4fa74126ff572996dc33f155
0101000020E610000090EE5F65E87752C0C600646C92574440,0101000020110F000067A976C0D35E5FC16BCBA2717AF15241,SUCCESS ACADEMY CS-NYC 6,,,100 PINE ST-6TH FL,BROOKLYN,11208,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3092211,3041290050,40.6841642425,-73.8735607301,1019317.50095,188561.215834,305,BK83,BK0501,37,117602,117602,3,19,75,nysed_activeinstitutions,034347f88064c4f3557139b92dd67e04
0101000020E6100000243D5913627E52C02985CF96B34B4440,0101000020110F0000F500C67CD3695FC1C3CBAB5C31E45241,BIG APPLE INSTITUTE SITE 2,503,LAKE STREET,503 LAKE STREET,BROOKLYN,11223,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Big Apple Institute Site 2,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3410089,3071700053,40.5914263582,-73.9747374892,991266.217635,154749.995965,315,BK26,BK1501,47,038600,038600,3,21,61,nysed_activeinstitutions,035179ca55f300c4f375b06aa26bcb9c
0101000020E6100000A7261F625C7952C0E7EAC09813554440,0101000020110F0000B6AC129C4B615FC1DA1CA012AFEE5241,"KIDS-CENTRIC, INC UNV. SETTLEMENT",565,LIVONIA AVENUE,565 LIVONIA AVENUE,BROOKLYN,11207,SATELLITE SITE FOR STUDENTS WITH DISABILITIES,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,"Kids-Centric, Inc",Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3084621,3038030046,40.6646687939,-73.8962650391,1013028.95269,181450.198581,305,BK85,BK0503,42,113000,113000,3,19,75,nysed_activeinstitutions,03747a94df64ab3821b1dd72a68bf65c
0101000020E610000064A42861F88652C0346B27D472494440,0101000020110F0000DCE0218769785FC1078A9261ACE15241,THE STEPHANIE A. VIERNO SCHOOL,216,CLAWSON STREET,216 CLAWSON STREET,STATEN ISLAND,10306,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,518,seats,STATEN ISLAND,5052791,5036450007,40.5738250197,-74.1089113556,953993.82284,148355.185342,502,SI45,SI0202,50,012200,012200,5,31,122,doe_lcgms,0382263234f7d6ab8dd5749abc6e76ee
0101000020E61000000E97264FE77552C0A97A9E0408734440,0101000020110F000016F7E3386C5B5FC1B7B6B63148105341,BRONX CHARTER-EXCELLENCE 4,4300,MURDOCK AVENUE,4300 MURDOCK AVENUE,BRONX,10466,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BRONX,2087387,2050600001,40.8986904904,-73.8422443988,1027862.21166,266734.531922,212,BX62,BX1203,12,044400,044400,2,11,47,nysed_activeinstitutions,038d15975d89d1c35770b17036332c0f
0101000020E61000006D6FCB067C7952C09B0FD0BA79554440,0101000020110F00008894E15B81615FC19D0DEB6D21EF5241,P.S. 328 PHYLLIS WHEATLEY,330,ALABAMA AVENUE,330 ALABAMA AVENUE,BROOKLYN,11207,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,400,seats,BROOKLYN,3084283,3037680001,40.6677856477,-73.8981963911,1012491.82265,182585.127026,305,BK85,BK0502,42,113400,113400,3,19,75,doe_lcgms,038f128453717536e631aec257f1b1ff
0101000020E6100000949BBE08A07D52C0E4BA53A88D524440,0101000020110F00003CB775E389685FC1670914F3DBEB5241,P.S. 245,249,EAST 17 STREET,249 EAST 17 STREET,BROOKLYN,11226,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,297,seats,BROOKLYN,3117584,3051210032,40.6449562891,-73.962894141,994547.237794,174253.526756,314,BK42,BK1401,40,051200,051200,3,22,70,doe_lcgms,03c84c6b2e49f64a6e799977f29f4d97
0101000020E61000001B6640BE5D7452C081D085B041604440,0101000020110F0000EEDDF3B5CF585FC15E8944BC35FB5241,P.S. 024 ANDREW JACKSON,45-57,UNION STREET,45-57 UNION STREET,FLUSHING,11355,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,1039,seats,QUEENS,4607475,4052010021,40.7520129556,-73.8182230205,1034613.91136,213307.52755,407,QN52,QN0705,20,120500,120500,4,25,109,doe_lcgms,04110ee0666b2a37aa0dcee05e9f8078
0101000020E610000020220BCED77D52C0A5CF74291A514440,0101000020110F0000CD85E39EE8685FC12D7603293CEA5241,P.S. 217 COLONEL DAVID MARCUS SCHOOL,1100,NEWKIRK AVENUE,1100 NEWKIRK AVENUE,BROOKLYN,11230,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,980,seats,BROOKLYN,3121072,3052320001,40.6336191407,-73.9662981135,993604.191395,170122.714814,314,BK42,BK1402,40,052600,052600,3,22,70,doe_lcgms,042b522739088f79bd80021d9aa9271c
0101000020E610000003D54BEB187B52C0A97EA53738694440,0101000020110F0000AFCDD1B23E645FC16A1DF88B43055341,CAREERS IN SPORTS HIGH SCHOOL,730,CONCOURSE VILLAGE WEST,730 CONCOURSE VILLAGE WEST,BRONX,10451,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,567,seats,BRONX,2103486,2024430078,40.8220363994,-73.9233973715,1005451.55622,238776.480325,204,BX14,BX0401,17,006100,006100,2,07,44,doe_lcgms,042d27e9912a92de0f02c14095a4a65c
0101000020E6100000C3BB9CD7977A52C07EA564F5BA6C4440,0101000020110F00003413CC7263635FC1A711B26B34095341,I.S. 232,1700,MACOMBS ROAD,1700 MACOMBS ROAD,BRONX,10453,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,421,seats,BRONX,2008460,2028660070,40.8494638086,-73.9155191425,1007622.40108,248771.303479,205,BX36,BX0501,14,021502,021502,2,09,46,doe_lcgms,043c08fe9c2c728ca114d85a06dacfd4
0101000020E6100000970096CC757452C00079506D29684440,0101000020110F000031D68092F8585FC19AFEBDA713045341,PRESTON HIGH SCHOOL,2780,SCHURZ AVENUE,2780 SCHURZ AVENUE,BRONX,10465,HIGH SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Preston High School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BRONX,2097763,2056040032,40.8137725351,-73.8196912847,1034160.79245,235807.754466,210,BX52,BX1002,13,013200,013200,2,08,45,nysed_activeinstitutions,0465db67b2ee366dadfa6b35fe8f5a91
0101000020E61000005C1A10EA417C52C04917C0B210664440,0101000020110F00007945BA2C37665FC1C98BDA6DB9015341,JAMES WELDON JOHNSON,176,EAST 115 STREET,176 EAST 115 STREET,NEW YORK,10029,K-8 SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,689,seats,MANHATTAN,1083184,1016400139,40.7973928645,-73.9415245226,1000440.4407,229794.098544,111,MN34,MN1102,8,018200,018200,1,04,23,doe_lcgms,04a9e7a36678144d3dfd43056078345e
0101000020E61000001E7F7B0F817952C071300577F9514440,0101000020110F00007AD3D8E889615FC1AEC34E1436EB5241,URBAN ACTION ACADEMY,1600,ROCKAWAY PARKWAY,1600 ROCKAWAY PARKWAY,BROOKLYN,11236,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,539,seats,BROOKLYN,3230949,3082220001,40.6404338111,-73.8985036362,1012418.13456,172620.002715,318,BK50,BK1803,46,099000,099000,3,18,69,doe_lcgms,04cb1a506ecceb2b32d2aa1729e0b715
